coef_mean,coef_sd,ci_mean,coef_low,coef_high,model,timeframe
0.007221153969247227,0.0009824777745852198,0.003438724954189375,0.003279963536332842,0.01116234440216161,tricot_1987,1987-2024
-0.010159873772745728,0.0009778749351181347,0.003276875668250755,-0.01395610919496704,-0.006363638350524416,wigley_1987_lower,1985-2024
-0.001955389468795802,0.0009778749351181347,0.003251967036738638,-0.00573014493687432,0.0018193659992827155,wigley_1987_average,1985-2024
0.022906684168485215,0.0009778749351181347,0.0031794845655184214,0.01919419021722767,0.02661917811974276,wigley_1987_upper,1985-2024
0.006995411342354292,0.0009861989089671476,0.008062294496155935,-0.0012953598949982043,0.015286182579706788,hansen_1988,1988-2024
-4.4218373623034376e-05,0.0008930740943843786,0.002536496103437904,-0.0031260686216151076,0.003037631874369039,macdonald_1988_lower,1980-2024
0.005007513453892185,0.0008930740943843787,0.002536496103454392,0.001925663205886542,0.008089363701897829,macdonald_1988_median,1980-2024
0.010059245281407402,0.0008930740943843786,0.0025364961031897476,0.006977395033619572,0.013141095529195231,macdonald_1988_upper,1980-2024
-0.009735892066482016,0.0009778749351181347,0.003285392574943734,-0.013539481635198573,-0.005932302497765458,ciborowski _1989_lower,1985-2024
0.0063302493628404335,0.0009778749351181347,0.0032708702542519836,0.002539196546549895,0.010121302179130973,ciborowski _1989_median,1985-2024
0.022396390792162883,0.000977874935118135,0.0032472224103845464,0.01862572206920967,0.026167059515116095,ciborowski _1989_upper,1985-2024
-0.0025514478374195513,0.0010054516565906804,0.003729960195795353,-0.006770002495668857,0.0016671068208297547,harvey_1989,1989-2024
0.003904311494732394,0.0008930740943843786,0.0027680498982132744,0.000629240700491199,0.00717938228897359,budyko_1990,1980-2024
-0.014555122348683391,0.001024706217002818,0.0037393530682314313,-0.018799710559227766,-0.010310534138139016,etkin_1990_lower,1990-2024
0.014005944301316506,0.0010247062170028185,0.0037393530688651705,0.009761356090213825,0.018250532512419187,etkin_1990_median,1990-2024
0.04256701095131641,0.001024706217002818,0.003739353067807213,0.03832242274114576,0.04681159916148706,etkin_1990_upper,1990-2024
-0.004016842773053186,0.0010247062170028183,0.0037672240918221267,-0.00828600487658188,0.0002523193304755072,ipcc_1990_lower,1990-2024
0.0030307762745658395,0.0010247062170028183,0.0038035379380596548,-0.0012704640761306415,0.0073320166252623204,ipcc_1990_average,1990-2024
0.015120412128907539,0.0010247062170028183,0.0037373338097180507,0.01087760271609365,0.019363221541721428,ipcc_1990_upper,1990-2024
